commune_origine,dep_origine,code_origine,commune_destination,dep_destination,code_destination,flux,annee
Castelnau-le-Lez,34,34057,Jacou,34,34120,83.39,2022
Castelnau-le-Lez,34,34057,Lattes,34,34129,16.56,2022
Castelnau-le-Lez,34,34057,Lunel-Viel,34,34146,1.03,2022
Castelnau-le-Lez,34,34057,Maraussan,34,34148,1.0,2022
Castelnau-le-Lez,34,34057,Mauguio,34,34154,45.41,2022
Castelnau-le-Lez,34,34057,Montferrier-sur-Lez,34,34169,26.11,2022
Castelnau-le-Lez,34,34057,Montoulieu,34,34171,7.02,2022
Castelnau-le-Lez,34,34057,Montpellier,34,34172,2334.18,2022
Castelnau-le-Lez,34,34057,Palavas-les-Flots,34,34192,7.54,2022
Castelnau-le-Lez,34,34057,Pérols,34,34198,31.55,2022
Castelnau-le-Lez,34,34057,Pézenas,34,34199,7.73,2022
Castelnau-le-Lez,34,34057,Le Pouget,34,34210,2.78,2022
Castelnau-le-Lez,34,34057,Saint-Aunès,34,34240,3.72,2022
Castelnau-le-Lez,34,34057,Saint-Clément-de-Rivière,34,34247,4.11,2022
Castelnau-le-Lez,34,34057,Saint-Gély-du-Fesc,34,34255,8.45,2022
Castelnau-le-Lez,34,34057,Saint-Jean-de-Védas,34,34270,1.08,2022
Castelnau-le-Lez,34,34057,Sète,34,34301,2.84,2022
Castelnau-le-Lez,34,34057,Vendargues,34,34327,2.87,2022
Castelnau-le-Lez,34,34057,Villeneuve-lès-Maguelone,34,34337,3.72,2022
Castelnau-le-Lez,34,34057,Tours,37,37261,1.62,2022
Castelnau-le-Lez,34,34057,Saint-Étienne,42,42218,6.63,2022
Castelnau-le-Lez,34,34057,Orléans,45,45234,2.73,2022
Castelnau-le-Lez,34,34057,Meyrueis,48,48096,9.64,2022
Castelnau-le-Lez,34,34057,Saint-Chély-d'Apcher,48,48140,7.95,2022
Castelnau-le-Lez,34,34057,Cherbourg-en-Cotentin,50,50129,3.72,2022
Castelnau-le-Lez,34,34057,Reims,51,51454,2.67,2022
Castelnau-le-Lez,34,34057,Villeneuve-d'Ascq,59,59009,1.18,2022
Castelnau-le-Lez,34,34057,Strasbourg,67,67482,1.34,2022
Castelnau-le-Lez,34,34057,Le Mans,72,72181,1.34,2022
Castelnau-le-Lez,34,34057,Annecy,74,74010,1.59,2022
Castelnau-le-Lez,34,34057,Paris 5e Arrondissement,75,75105,1.23,2022
Castelnau-le-Lez,34,34057,Paris 12e Arrondissement,75,75112,5.95,2022
Castelnau-le-Lez,34,34057,Paris 13e Arrondissement,75,75113,1.34,2022
Castelnau-le-Lez,34,34057,Paris 17e Arrondissement,75,75117,0.95,2022
Castelnau-le-Lez,34,34057,Paris 19e Arrondissement,75,75119,3.49,2022
Castelnau-le-Lez,34,34057,Puteaux,92,92062,2.28,2022
Castelnau-le-Lez,34,34057,Cergy,95,95127,1.03,2022
Castries,34,34058,Nîmes,30,30189,28.83,2022
Castries,34,34058,Sommières,30,30321,33.81,2022
Castries,34,34058,Saint-Béat-Lez,31,31471,4.73,2022
Castries,34,34058,Baillargues,34,34022,24.0,2022
Castries,34,34058,Castelnau-le-Lez,34,34057,77.03,2022
Castries,34,34058,Castries,34,34058,791.01,2022
Castries,34,34058,Clapiers,34,34077,14.64,2022
Castries,34,34058,Le Crès,34,34090,28.88,2022
Castries,34,34058,Jacou,34,34120,9.56,2022
Castries,34,34058,Lansargues,34,34127,4.83,2022
Castries,34,34058,Lattes,34,34129,14.44,2022
Castries,34,34058,Lunel,34,34145,67.27,2022
Castries,34,34058,Mauguio,34,34154,4.88,2022
Castries,34,34058,Montferrier-sur-Lez,34,34169,4.78,2022
Castries,34,34058,Montpellier,34,34172,236.27,2022
Castries,34,34058,Pérols,34,34198,4.88,2022
Castries,34,34058,Prades-le-Lez,34,34217,9.66,2022
Castries,34,34058,Saint-Clément-de-Rivière,34,34247,4.78,2022
Castries,34,34058,Saint-Geniès-des-Mourgues,34,34256,4.83,2022
Castries,34,34058,Vendargues,34,34327,19.37,2022
Clapiers,34,34077,Aix-en-Provence,13,13001,5.0,2022
Clapiers,34,34077,Châteauneuf-de-Galaure,26,26083,5.0,2022
Clapiers,34,34077,Marguerittes,30,30156,5.0,2022
Clapiers,34,34077,Nîmes,30,30189,5.0,2022
Clapiers,34,34077,Toulouse,31,31555,5.0,2022
Clapiers,34,34077,Baillargues,34,34022,5.0,2022
Clapiers,34,34077,Béziers,34,34032,5.0,2022
Clapiers,34,34077,Castelnau-le-Lez,34,34057,69.96,2022
Clapiers,34,34077,Clapiers,34,34077,754.62,2022
Clapiers,34,34077,Grabels,34,34116,5.0,2022
Clapiers,34,34077,Jacou,34,34120,59.97,2022
Clapiers,34,34077,Mauguio,34,34154,14.99,2022
Clapiers,34,34077,Montferrier-sur-Lez,34,34169,29.98,2022
Clapiers,34,34077,Montpellier,34,34172,449.77,2022
Clapiers,34,34077,Saint-Gély-du-Fesc,34,34255,5.0,2022
Clapiers,34,34077,Sète,34,34301,5.0,2022
Clapiers,34,34077,Vendargues,34,34327,14.99,2022
Clapiers,34,34077,Rennes,35,35238,5.0,2022
Clapiers,34,34077,Nancy,54,54395,5.0,2022
Clapiers,34,34077,Lille,59,59350,5.0,2022
Clapiers,34,34077,Palaiseau,91,91477,5.0,2022
Clapiers,34,34077,Créteil,94,94028,9.99,2022
Cournonsec,34,34087,Millau,12,12145,5.11,2022
Cournonsec,34,34087,Toulouse,31,31555,5.02,2022
Cournonsec,34,34087,Balaruc-le-Vieux,34,34024,4.93,2022
Cournonsec,34,34087,Castelnau-le-Lez,34,34057,9.95,2022
Cournonsec,34,34087,Cournonsec,34,34087,296.87,2022
Cournonsec,34,34087,Cournonterral,34,34088,24.83,2022
Cournonsec,34,34087,Fabrègues,34,34095,241.65,2022
Cournonsec,34,34087,Frontignan,34,34108,14.71,2022
Cournonsec,34,34087,Gigean,34,34113,9.61,2022
Cournonsec,34,34087,Gignac,34,34114,14.79,2022
Cournonsec,34,34087,Lattes,34,34129,10.03,2022
Cournonsec,34,34087,Lavérune,34,34134,10.21,2022
Cournonsec,34,34087,Mauguio,34,34154,4.93,2022
Cournonsec,34,34087,Montbazin,34,34165,15.23,2022
Cournonsec,34,34087,Montpellier,34,34172,255.42,2022
Cournonsec,34,34087,Pézenas,34,34199,4.93,2022
Cournonsec,34,34087,Pignan,34,34202,29.76,2022
Cournonsec,34,34087,Poussan,34,34213,14.97,2022
Cournonsec,34,34087,Saint-Georges-d'Orques,34,34259,4.93,2022
Cournonsec,34,34087,Saint-Jean-de-Védas,34,34270,4.85,2022
Cournonsec,34,34087,Saussan,34,34295,4.93,2022
Cournonsec,34,34087,Sète,34,34301,10.3,2022
Cournonsec,34,34087,Villeneuve-lès-Maguelone,34,34337,4.93,2022
Cournonsec,34,34087,Le Liège,37,37127,10.21,2022
Cournonsec,34,34087,Sarreguemines,57,57631,10.39,2022
Cournonterral,34,34088,Marseille 8e Arrondissement,13,13208,4.57,2022
Cournonterral,34,34088,Gallargues-le-Montueux,30,30123,4.57,2022
Cournonterral,34,34088,Nîmes,30,30189,4.48,2022
Cournonterral,34,34088,Vézénobres,30,30348,4.54,2022
Cournonterral,34,34088,Toulouse,31,31555,4.6,2022
Cournonterral,34,34088,Bordeaux,33,33063,4.57,2022
Cournonterral,34,34088,Talence,33,33522,5.21,2022
Cournonterral,34,34088,Baillargues,34,34022,4.54,2022
Cournonterral,34,34088,Béziers,34,34032,13.72,2022
Cournonterral,34,34088,Castelnau-le-Lez,34,34057,18.11,2022
Cournonterral,34,34088,Cournonsec,34,34087,4.57,2022
Cournonterral,34,34088,Cournonterral,34,34088,701.94,2022
Cournonterral,34,34088,Fabrègues,34,34095,31.77,2022
Cournonterral,34,34088,Gigean,34,34113,22.78,2022
Cournonterral,34,34088,Lavérune,34,34134,4.57,2022
Cournonterral,34,34088,Mauguio,34,34154,4.54,2022
Cournonterral,34,34088,Montferrier-sur-Lez,34,34169,9.12,2022
Cournonterral,34,34088,Montpellier,34,34172,400.19,2022
Cournonterral,34,34088,Palavas-les-Flots,34,34192,9.12,2022
Cournonterral,34,34088,Pérols,34,34198,4.6,2022
Cournonterral,34,34088,Pézenas,34,34199,4.54,2022
Cournonterral,34,34088,Pignan,34,34202,295.32,2022
Cournonterral,34,34088,Saint-Georges-d'Orques,34,34259,36.34,2022
Cournonterral,34,34088,Saint-Jean-de-Védas,34,34270,13.66,2022
Cournonterral,34,34088,Lyon 9e Arrondissement,69,69389,4.54,2022
Cournonterral,34,34088,Cergy,95,95127,4.54,2022
Le Crès,34,34090,Tarascon,13,13108,4.88,2022
Le Crès,34,34090,Marguerittes,30,30156,5.07,2022
Le Crès,34,34090,Nîmes,30,30189,14.66,2022
Le Crès,34,34090,Vestric-et-Candiac,30,30347,4.98,2022
Le Crès,34,34090,Toulouse,31,31555,9.95,2022
Le Crès,34,34090,Candillargues,34,34050,4.79,2022
Le Crès,34,34090,Castelnau-le-Lez,34,34057,264.18,2022
Le Crès,34,34090,Castries,34,34058,4.88,2022
Le Crès,34,34090,Clapiers,34,34077,4.98,2022
Le Crès,34,34090,Le Crès,34,34090,1058.35,2022
Le Crès,34,34090,Jacou,34,34120,14.75,2022
Le Crès,34,34090,Lattes,34,34129,14.84,2022
Le Crès,34,34090,Lodève,34,34142,14.38,2022
Le Crès,34,34090,Mauguio,34,34154,5.07,2022
Le Crès,34,34090,Montferrier-sur-Lez,34,34169,28.84,2022
Le Crès,34,34090,Montpellier,34,34172,439.05,2022
Le Crès,34,34090,Pérols,34,34198,4.88,2022
Le Crès,34,34090,Sète,34,34301,10.24,2022
Le Crès,34,34090,Vendargues,34,34327,5.07,2022
Le Crès,34,34090,Perpignan,66,66136,4.88,2022
Le Crès,34,34090,Paris 17e Arrondissement,75,75117,4.98,2022
Fabrègues,34,34095,Cannes,06,06029,5.01,2022
Fabrègues,34,34095,Rodez,12,12202,5.01,2022
Fabrègues,34,34095,Gallargues-le-Montueux,30,30123,5.01,2022
Fabrègues,34,34095,Baillargues,34,34022,5.01,2022
Fabrègues,34,34095,Bédarieux,34,34028,5.01,2022
Fabrègues,34,34095,Béziers,34,34032,5.01,2022
Fabrègues,34,34095,Castelnau-le-Lez,34,34057,15.03,2022
Fabrègues,34,34095,Fabrègues,34,34095,791.32,2022
Fabrègues,34,34095,Frontignan,34,34108,5.01,2022
Fabrègues,34,34095,Gigean,34,34113,30.05,2022
Fabrègues,34,34095,Lattes,34,34129,10.02,2022
Fabrègues,34,34095,Montpellier,34,34172,380.64,2022
Fabrègues,34,34095,Pérols,34,34198,10.02,2022
Fabrègues,34,34095,Pignan,34,34202,10.02,2022
Fabrègues,34,34095,Poussan,34,34213,10.02,2022
Fabrègues,34,34095,Saint-Georges-d'Orques,34,34259,15.03,2022
Fabrègues,34,34095,Saint-Jean-de-Védas,34,34270,25.04,2022
Fabrègues,34,34095,Saussan,34,34295,15.03,2022
Fabrègues,34,34095,Sète,34,34301,15.03,2022
Fabrègues,34,34095,Villeneuve-lès-Maguelone,34,34337,15.03,2022
Fabrègues,34,34095,Rennes,35,35238,5.01,2022
Fabrègues,34,34095,Saint-Chély-d'Apcher,48,48140,5.01,2022
Grabels,34,34116,Le Caire,04,04037,5.0,2022
Grabels,34,34116,Marseille 13e Arrondissement,13,13213,5.0,2022
Grabels,34,34116,Nîmes,30,30189,10.0,2022
Grabels,34,34116,Toulouse,31,31555,15.0,2022
Grabels,34,34116,Baillargues,34,34022,15.0,2022
Grabels,34,34116,Castelnau-le-Lez,34,34057,10.0,2022
Grabels,34,34116,Clapiers,34,34077,5.0,2022
Grabels,34,34116,Combaillaux,34,34082,5.0,2022
Grabels,34,34116,Le Crès,34,34090,5.0,2022
Grabels,34,34116,Gignac,34,34114,15.0,2022
Grabels,34,34116,Grabels,34,34116,789.91,2022
Grabels,34,34116,Mauguio,34,34154,10.0,2022
Grabels,34,34116,Montferrier-sur-Lez,34,34169,40.0,2022
Grabels,34,34116,Montpellier,34,34172,1039.88,2022
Grabels,34,34116,Pérols,34,34198,10.0,2022
Grabels,34,34116,Saint-Clément-de-Rivière,34,34247,79.99,2022
Grabels,34,34116,Saint-Gély-du-Fesc,34,34255,64.99,2022
Grabels,34,34116,Saint-Jean-de-Védas,34,34270,5.0,2022
Grabels,34,34116,Saint-Étienne,42,42218,10.0,2022
Grabels,34,34116,Orléans,45,45234,5.0,2022
Grabels,34,34116,Paris 5e Arrondissement,75,75105,5.0,2022
Grabels,34,34116,Paris 13e Arrondissement,75,75113,5.0,2022
Grabels,34,34116,Paris 17e Arrondissement,75,75117,10.0,2022
Grabels,34,34116,Paris 18e Arrondissement,75,75118,5.0,2022
Grabels,34,34116,Albi,81,81004,5.0,2022
Jacou,34,34120,Nice,06,06088,5.13,2022
Jacou,34,34120,Lambesc,13,13050,5.01,2022
Jacou,34,34120,Nîmes,30,30189,5.01,2022
Jacou,34,34120,Assas,34,34014,10.02,2022
Jacou,34,34120,Baillargues,34,34022,5.01,2022
Jacou,34,34120,Bédarieux,34,34028,9.54,2022
Jacou,34,34120,Castelnau-le-Lez,34,34057,170.07,2022
Jacou,34,34120,Clapiers,34,34077,30.42,2022
Jacou,34,34120,Le Crès,34,34090,20.16,2022
Jacou,34,34120,Ganges,34,34111,5.01,2022
Jacou,34,34120,Jacou,34,34120,986.43,2022
Jacou,34,34120,Lattes,34,34129,10.02,2022
Jacou,34,34120,Lunel,34,34145,5.13,2022
Jacou,34,34120,Mauguio,34,34154,4.89,2022
Jacou,34,34120,Montferrier-sur-Lez,34,34169,25.54,2022
Jacou,34,34120,Montpellier,34,34172,303.67,2022
Jacou,34,34120,Prades-le-Lez,34,34217,5.13,2022
Jacou,34,34120,Saint-Brès,34,34244,5.13,2022
Jacou,34,34120,Saint-Clément-de-Rivière,34,34247,4.66,2022
Jacou,34,34120,Teyran,34,34309,10.02,2022
Jacou,34,34120,Vendargues,34,34327,10.52,2022
Jacou,34,34120,Font-Romeu-Odeillo-Via,66,66124,5.13,2022
Jacou,34,34120,Lyon 3e Arrondissement,69,69383,5.01,2022
Juvignac,34,34123,Aubenas,07,07019,7.14,2022
Juvignac,34,34123,Largentière,07,07132,7.14,2022
Juvignac,34,34123,Castelnaudary,11,11076,5.95,2022
Juvignac,34,34123,Caen,14,14118,1.19,2022
Juvignac,34,34123,La Rochelle,17,17300,6.94,2022
Juvignac,34,34123,Marguerittes,30,30156,6.22,2022
Juvignac,34,34123,Nîmes,30,30189,12.87,2022
Juvignac,34,34123,Sommières,30,30321,9.52,2022
Juvignac,34,34123,Vézénobres,30,30348,5.95,2022
Juvignac,34,34123,Gourdan-Polignan,31,31224,6.22,2022
Juvignac,34,34123,Toulouse,31,31555,4.93,2022
Juvignac,34,34123,Aniane,34,34010,1.19,2022
Juvignac,34,34123,Baillargues,34,34022,14.68,2022
Juvignac,34,34123,Béziers,34,34032,8.91,2022
Juvignac,34,34123,Campagne,34,34048,9.52,2022
Juvignac,34,34123,Canet,34,34051,1.19,2022
Juvignac,34,34123,Castelnau-le-Lez,34,34057,11.07,2022
Juvignac,34,34123,Fabrègues,34,34095,21.46,2022
Juvignac,34,34123,Frontignan,34,34108,3.93,2022
Juvignac,34,34123,Gignac,34,34114,7.02,2022
Juvignac,34,34123,Grabels,34,34116,2.38,2022
Juvignac,34,34123,Jacou,34,34120,21.56,2022
Juvignac,34,34123,Juvignac,34,34123,1422.23,2022
Juvignac,34,34123,Lattes,34,34129,18.5,2022
Juvignac,34,34123,Lavérune,34,34134,2.38,2022
Juvignac,34,34123,Lodève,34,34142,6.01,2022
Juvignac,34,34123,Mauguio,34,34154,7.14,2022
Juvignac,34,34123,Montarnaud,34,34163,15.16,2022
Juvignac,34,34123,Montpellier,34,34172,1498.36,2022
Juvignac,34,34123,Nébian,34,34180,13.44,2022
Juvignac,34,34123,Pérols,34,34198,8.33,2022
Juvignac,34,34123,Pézenas,34,34199,1.19,2022
Juvignac,34,34123,Pignan,34,34202,30.7,2022
Juvignac,34,34123,Saint-Clément-de-Rivière,34,34247,2.38,2022
Juvignac,34,34123,Saint-Georges-d'Orques,34,34259,88.52,2022
Juvignac,34,34123,Saint-Jean-de-Védas,34,34270,20.01,2022
Juvignac,34,34123,Saint-Mathieu-de-Tréviers,34,34276,1.19,2022
Juvignac,34,34123,Saint-Pons-de-Thomières,34,34284,1.19,2022
Juvignac,34,34123,Saussan,34,34295,1.19,2022
Juvignac,34,34123,Sète,34,34301,5.95,2022
Juvignac,34,34123,Vailhauquès,34,34320,1.19,2022
Juvignac,34,34123,Valflaunès,34,34322,3.57,2022
Juvignac,34,34123,Villeneuve-d'Ascq,59,59009,9.79,2022
Juvignac,34,34123,Roubaix,59,59512,1.19,2022
Juvignac,34,34123,Clermont-Ferrand,63,63113,1.19,2022
Juvignac,34,34123,Lyon 3e Arrondissement,69,69383,1.19,2022
Juvignac,34,34123,Lyon 5e Arrondissement,69,69385,10.3,2022
Juvignac,34,34123,Paris 6e Arrondissement,75,75106,1.19,2022
Juvignac,34,34123,Paris 15e Arrondissement,75,75115,5.12,2022
Juvignac,34,34123,Chatou,78,78146,1.19,2022
Juvignac,34,34123,Castres,81,81065,5.95,2022
Juvignac,34,34123,Nanterre,92,92050,5.95,2022
Lattes,34,34129,Millau,12,12145,4.9,2022
Lattes,34,34129,Aix-en-Provence,13,13001,4.04,2022
Lattes,34,34129,Marseille 5e Arrondissement,13,13205,4.74,2022
Lattes,34,34129,Marseille 8e Arrondissement,13,13208,4.79,2022
Lattes,34,34129,Marseille 9e Arrondissement,13,13209,1.27,2022
Lattes,34,34129,Marseille 13e Arrondissement,13,13213,1.39,2022
Lattes,34,34129,Périgueux,24,24322,1.75,2022
Lattes,34,34129,Valence,26,26362,4.79,2022
Lattes,34,34129,Alès,30,30007,4.53,2022
Lattes,34,34129,Nîmes,30,30189,20.89,2022
Lattes,34,34129,Uzès,30,30334,3.21,2022
Lattes,34,34129,Villeneuve-lès-Avignon,30,30351,3.81,2022
Lattes,34,34129,Bordeaux,33,33063,4.24,2022
Lattes,34,34129,Pessac,33,33318,5.28,2022
Lattes,34,34129,Aniane,34,34010,3.03,2022
Lattes,34,34129,Baillargues,34,34022,9.29,2022
Lattes,34,34129,Beaulieu,34,34027,2.86,2022
Lattes,34,34129,Béziers,34,34032,1.38,2022
Lattes,34,34129,Castelnau-le-Lez,34,34057,18.67,2022
Lattes,34,34129,Ceilhes-et-Rocozels,34,34071,3.09,2022
Lattes,34,34129,Gabian,34,34109,1.27,2022
Lattes,34,34129,Jacou,34,34120,2.24,2022
Lattes,34,34129,Lattes,34,34129,2082.05,2022
Lattes,34,34129,Lunel,34,34145,16.25,2022
Lattes,34,34129,Magalas,34,34147,29.9,2022
Lattes,34,34129,Mauguio,34,34154,46.9,2022
Lattes,34,34129,Montferrier-sur-Lez,34,34169,0.88,2022
Lattes,34,34129,Montpellier,34,34172,1045.59,2022
Lattes,34,34129,Palavas-les-Flots,34,34192,7.91,2022
Lattes,34,34129,Pérols,34,34198,41.4,2022
Lattes,34,34129,Saint-Clément-de-Rivière,34,34247,4.58,2022
Lattes,34,34129,Saint-Jean-de-Védas,34,34270,0.61,2022
Lattes,34,34129,Sète,34,34301,12.9,2022
Lattes,34,34129,La Grande-Motte,34,34344,23.1,2022
Lattes,34,34129,Grenoble,38,38185,6.08,2022
Lattes,34,34129,Saint-Martin-d'Hères,38,38421,4.79,2022
Lattes,34,34129,Saint-Étienne,42,42218,6.95,2022
Lattes,34,34129,Angers,49,49007,1.75,2022
Lattes,34,34129,Toul,54,54528,1.75,2022
Lattes,34,34129,Lyon 7e Arrondissement,69,69387,2.5,2022
Lattes,34,34129,Paris 5e Arrondissement,75,75105,3.21,2022
Lattes,34,34129,Paris 6e Arrondissement,75,75106,1.38,2022
Lattes,34,34129,Paris 14e Arrondissement,75,75114,1.68,2022
Lattes,34,34129,Paris 15e Arrondissement,75,75115,10.39,2022
Lattes,34,34129,Toulon,83,83137,6.41,2022
Lattes,34,34129,Avignon,84,84007,1.27,2022
Lattes,34,34129,Sérignan-du-Comtat,84,84127,1.75,2022
Lattes,34,34129,BRUXELLES(BRUSSEL),BE,BE214,5.92,2022
Lavérune,34,34134,Marguerittes,30,30156,4.96,2022
Lavérune,34,34134,Baillargues,34,34022,4.96,2022
Lavérune,34,34134,Gignac,34,34114,4.96,2022
Lavérune,34,34134,Lattes,34,34129,4.65,2022
Lavérune,34,34134,Lavérune,34,34134,235.18,2022
Lavérune,34,34134,Montarnaud,34,34163,9.32,2022
Lavérune,34,34134,Montpellier,34,34172,229.44,2022
Lavérune,34,34134,Murviel-lès-Montpellier,34,34179,9.91,2022
Lavérune,34,34134,Pignan,34,34202,24.16,2022
Lavérune,34,34134,Poussan,34,34213,4.8,2022
Lavérune,34,34134,Saint-Jean-de-Védas,34,34270,105.33,2022
Lavérune,34,34134,Sète,34,34301,4.8,2022
Lavérune,34,34134,Vailhauquès,34,34320,5.12,2022
Lavérune,34,34134,Rivesaltes,66,66164,4.8,2022
Lavérune,34,34134,Limoges,87,87085,4.8,2022
Montaud,34,34164,Saint-Sernin-sur-Rance,12,12248,5.02,2022
Montaud,34,34164,Baillargues,34,34022,10.44,2022
Montaud,34,34164,Castelnau-le-Lez,34,34057,10.05,2022
Montaud,34,34164,Castries,34,34058,10.44,2022
Montaud,34,34164,Jacou,34,34120,53.0,2022
Montaud,34,34164,Montaud,34,34164,88.96,2022
Montaud,34,34164,Montoulieu,34,34171,5.0,2022
Montaud,34,34164,Montpellier,34,34172,71.94,2022
Montaud,34,34164,Lyon 6e Arrondissement,69,69386,5.22,2022
Montferrier-sur-Lez,34,34169,Toulouse,31,31555,5.22,2022
Montferrier-sur-Lez,34,34169,Clapiers,34,34077,5.22,2022
Montferrier-sur-Lez,34,34169,Grabels,34,34116,5.22,2022
Montferrier-sur-Lez,34,34169,Jacou,34,34120,5.22,2022
Montferrier-sur-Lez,34,34169,Montferrier-sur-Lez,34,34169,328.42,2022
Montferrier-sur-Lez,34,34169,Montpellier,34,34172,312.75,2022
Montferrier-sur-Lez,34,34169,Saint-Clément-de-Rivière,34,34247,151.48,2022
Montferrier-sur-Lez,34,34169,Saint-Gély-du-Fesc,34,34255,5.22,2022
Montferrier-sur-Lez,34,34169,Saint-Mathieu-de-Tréviers,34,34276,10.45,2022
Montferrier-sur-Lez,34,34169,Le Liège,37,37127,5.22,2022
Montferrier-sur-Lez,34,34169,Orléans,45,45234,5.22,2022
Montferrier-sur-Lez,34,34169,Bayonne,64,64102,5.22,2022
Montferrier-sur-Lez,34,34169,Pointe-à-Pitre,97,97120,5.22,2022
Montpellier,34,34172,Ferney-Voltaire,01,01160,4.77,2022
Montpellier,34,34172,Peyrieu,01,01294,1.55,2022
Montpellier,34,34172,Soissons,02,02722,1.23,2022
Montpellier,34,34172,Montluçon,03,03185,1.18,2022
Montpellier,34,34172,Moulins,03,03190,13.33,2022
Montpellier,34,34172,Antibes,06,06004,3.51,2022
Montpellier,34,34172,Biot,06,06018,10.53,2022
Montpellier,34,34172,Nice,06,06088,21.27,2022
Montpellier,34,34172,Aubenas,07,07019,1.51,2022
Montpellier,34,34172,Malbosc,07,07148,3.55,2022
Montpellier,34,34172,Montferrier,09,09206,1.0,2022
Montpellier,34,34172,Troyes,10,10387,2.56,2022
Montpellier,34,34172,Carcassonne,11,11069,1.5,2022
Montpellier,34,34172,Lézignan-Corbières,11,11203,6.42,2022
Montpellier,34,34172,Montferrand,11,11243,3.56,2022
Montpellier,34,34172,Narbonne,11,11262,30.31,2022
Montpellier,34,34172,Millau,12,12145,3.48,2022
Montpellier,34,34172,Saint-Affrique,12,12208,5.37,2022
Montpellier,34,34172,Saint-Sernin-sur-Rance,12,12248,4.94,2022
Montpellier,34,34172,Aix-en-Provence,13,13001,48.5,2022
Montpellier,34,34172,Arles,13,13004,1.09,2022
Montpellier,34,34172,Aubagne,13,13005,3.78,2022
Montpellier,34,34172,Eyragues,13,13036,1.09,2022
Montpellier,34,34172,Fontvieille,13,13038,1.28,2022
Montpellier,34,34172,Martigues,13,13056,4.92,2022
Montpellier,34,34172,Meyreuil,13,13060,4.78,2022
Montpellier,34,34172,Marseille 2e Arrondissement,13,13202,17.76,2022
Montpellier,34,34172,Marseille 3e Arrondissement,13,13203,19.4,2022
Montpellier,34,34172,Marseille 5e Arrondissement,13,13205,17.46,2022
Montpellier,34,34172,Marseille 7e Arrondissement,13,13207,6.48,2022
Montpellier,34,34172,Marseille 10e Arrondissement,13,13210,2.25,2022
Montpellier,34,34172,Marseille 12e Arrondissement,13,13212,5.09,2022
Montpellier,34,34172,Marseille 13e Arrondissement,13,13213,29.18,2022
Montpellier,34,34172,Marseille 14e Arrondissement,13,13214,0.95,2022
Montpellier,34,34172,Caen,14,14118,2.22,2022
Montpellier,34,34172,Angoulême,16,16015,13.32,2022
Montpellier,34,34172,La Rochelle,17,17300,5.97,2022
Montpellier,34,34172,Bourges,18,18033,4.78,2022
Montpellier,34,34172,Dijon,21,21231,433.07,2022
Montpellier,34,34172,Pays de Belvès,24,24035,6.0,2022
Montpellier,34,34172,Vanxains,24,24564,5.02,2022
Montpellier,34,34172,Besançon,25,25056,2.76,2022
Montpellier,34,34172,Châteauneuf-de-Galaure,26,26083,15.1,2022
Montpellier,34,34172,Saint-Marcel-lès-Valence,26,26313,5.0,2022
Montpellier,34,34172,Bourneville-Sainte-Croix,27,27107,5.73,2022
Montpellier,34,34172,Brest,29,29019,30.0,2022
Montpellier,34,34172,Treffiagat,29,29284,1.0,2022
Montpellier,34,34172,Bastia,2B,2B033,4.43,2022
Montpellier,34,34172,Aimargues,30,30006,1.09,2022
Montpellier,34,34172,Alès,30,30007,31.95,2022
Montpellier,34,34172,Bagnols-sur-Cèze,30,30028,1.57,2022
Montpellier,34,34172,Gallargues-le-Montueux,30,30123,22.17,2022
Montpellier,34,34172,Le Grau-du-Roi,30,30133,1.51,2022
Montpellier,34,34172,Marguerittes,30,30156,5.59,2022
Montpellier,34,34172,Meynes,30,30166,2.59,2022
Montpellier,34,34172,Nîmes,30,30189,398.23,2022
Montpellier,34,34172,Sommières,30,30321,1.24,2022
Montpellier,34,34172,Uzès,30,30334,6.72,2022
Montpellier,34,34172,Vestric-et-Candiac,30,30347,5.2,2022
Montpellier,34,34172,Blagnac,31,31069,3.51,2022
Montpellier,34,34172,Fronton,31,31202,1.18,2022
Montpellier,34,34172,Grenade,31,31232,75.0,2022
Montpellier,34,34172,Labège,31,31254,3.52,2022
Montpellier,34,34172,Toulouse,31,31555,187.69,2022
Montpellier,34,34172,Arveyres,33,33015,5.02,2022
Montpellier,34,34172,Bordeaux,33,33063,68.31,2022
Montpellier,34,34172,Castillon-la-Bataille,33,33108,6.19,2022
Montpellier,34,34172,Coutras,33,33138,5.02,2022
Montpellier,34,34172,Gradignan,33,33192,6.23,2022
Montpellier,34,34172,Langon,33,33227,5.02,2022
Montpellier,34,34172,Libourne,33,33243,40.08,2022
Montpellier,34,34172,Pessac,33,33318,18.38,2022
Montpellier,34,34172,Le Pian-sur-Garonne,33,33323,6.19,2022
Montpellier,34,34172,Pineuilh,33,33324,6.0,2022
Montpellier,34,34172,Saillans,33,33364,5.02,2022
Montpellier,34,34172,Sainte-Foy-la-Grande,33,33402,46.21,2022
Montpellier,34,34172,Saint-Jean-d'Illac,33,33422,3.6,2022
Montpellier,34,34172,Saint-Médard-de-Guizières,33,33447,5.02,2022
Montpellier,34,34172,Saint-Pierre-d'Aurillac,33,33463,6.19,2022
Montpellier,34,34172,Talence,33,33522,73.92,2022
Montpellier,34,34172,Agde,34,34003,15.32,2022
